line	subcard	key1	iast	sense_tag	tag_vocabulary	class	column	page	volume	review_status	reviewer	flag
9346	vi_s~~h0_39_pra_1	viS	praviś	5a-α	free-form-provenance-label	tag-not-a-sense-path	6-1187	6-p0594	6	ai_translated	None	сегментация под вопросом
9347	vi_s~~h0_39_pra_1	viS	praviś	5a-β	free-form-provenance-label	tag-not-a-sense-path	6-1187	6-p0594	6	ai_translated	None	сегментация под вопросом
9348	vi_s~~h0_39_pra_1	viS	praviś	5b-α	free-form-provenance-label	tag-not-a-sense-path	6-1187	6-p0594	6	ai_translated	None	сегментация под вопросом
9349	vi_s~~h0_39_pra_1	viS	praviś	5b-β	free-form-provenance-label	tag-not-a-sense-path	6-1187	6-p0594	6	ai_translated	None	сегментация под вопросом
9350	vi_s~~h0_39_pra_1	viS	praviś	caus-intro	free-form-provenance-label	tag-not-a-sense-path	6-1187	6-p0594	6	ai_translated	None	сегментация под вопросом
9351	vi_s~~h0_39_pra_1	viS	praviś	caus-1	free-form-provenance-label	tag-not-a-sense-path	6-1187	6-p0594	6	ai_translated	None	сегментация под вопросом
9352	vi_s~~h0_39_pra_1	viS	praviś	caus-1-театр	free-form-provenance-label	tag-not-a-sense-path	6-1187	6-p0594	6	ai_translated	None	сегментация под вопросом
9353	vi_s~~h0_39_pra_2	viS	praviś	caus-2	free-form-provenance-label	tag-not-a-sense-path	6-1187	6-p0594	6	ai_translated	None	сегментация под вопросом
9354	vi_s~~h0_39_pra_2	viS	praviś	caus-3	free-form-provenance-label	tag-not-a-sense-path	6-1187	6-p0594	6	ai_translated	None	сегментация под вопросом
9355	vi_s~~h0_39_pra_2	viS	praviś	caus-4	free-form-provenance-label	tag-not-a-sense-path	6-1187	6-p0594	6	ai_translated	None	сегментация под вопросом
9356	vi_s~~h0_39_pra_2	viS	praviś	desid-intro	free-form-provenance-label	tag-not-a-sense-path	6-1187	6-p0594	6	ai_translated	None	сегментация под вопросом
9357	vi_s~~h0_39_pra_2	viS	praviś	cmpd-ref	free-form-provenance-label	tag-not-a-sense-path	6-1187	6-p0594	6	ai_translated	None	сегментация под вопросом
9358	vi_s~~h0_40_anupra	viS	anupraviś	intro	free-form-provenance-label	tag-not-a-sense-path	6-1187	6-p0594	6	ai_translated	None	сегментация под вопросом
9361	vi_s~~h0_40_anupra	viS	anupraviś	caus	free-form-provenance-label	tag-not-a-sense-path	6-1187	6-p0594	6	ai_translated	None	сегментация под вопросом
9369	vi_s~~h0_43_sa_mpra	viS	sampraviś	caus	free-form-provenance-label	tag-not-a-sense-path	6-1187	6-p0594	6	ai_translated	None	сегментация под вопросом
9378	vi_s~~h0_46_sam	viS	saṃviś	caus	free-form-provenance-label	tag-not-a-sense-path	6-1187	6-p0594	6	ai_translated	None	сегментация под вопросом
9384	vi_s~~h0_zz_pw00	viS	viś	1-body	free-form-provenance-label	tag-not-a-sense-path	6-1187	6-p0594	6	ai_translated	None	сегментация под вопросом
9385	vi_s~~h0_zz_pw00	viS	viś	1-cont	free-form-provenance-label	tag-not-a-sense-path	6-1187	6-p0594	6	ai_translated	None	сегментация под вопросом
9396	vi_s~~h0_zz_pw00	viS	viś	11a	sense-path-like	sense-path-unresolved	6-1187	6-p0594	6	ai_translated	None	сегментация под вопросом
9397	vi_s~~h0_zz_pw00	viS	viś	11b	sense-path-like	sense-path-unresolved	6-1187	6-p0594	6	ai_translated	None	сегментация под вопросом
9398	vi_s~~h0_zz_pw00	viS	viś	caus-head	free-form-provenance-label	tag-not-a-sense-path	6-1187	6-p0594	6	ai_translated	None	сегментация под вопросом
9399	vi_s~~h0_zz_pw00	viS	viś	caus-1	free-form-provenance-label	tag-not-a-sense-path	6-1187	6-p0594	6	ai_translated	None	сегментация под вопросом
9400	vi_s~~h0_zz_pw00	viS	viś	caus-2	free-form-provenance-label	tag-not-a-sense-path	6-1187	6-p0594	6	ai_translated	None	сегментация под вопросом
9401	vi_s~~h0_zz_pw00	viS	viś	desid-head	free-form-provenance-label	tag-not-a-sense-path	6-1187	6-p0594	6	ai_translated	None	сегментация под вопросом
9402	vi_s~~h0_zz_pw00	viS	viś	desid-2	free-form-provenance-label	tag-not-a-sense-path	6-1187	6-p0594	6	ai_translated	None	сегментация под вопросом
9403	vi_s~~h0_zz_pw00	viS	viś	anu-head	free-form-provenance-label	tag-not-a-sense-path	6-1187	6-p0594	6	ai_translated	None	сегментация под вопросом
9404	vi_s~~h0_zz_pw00	viS	viś	anu-1	free-form-provenance-label	tag-not-a-sense-path	6-1187	6-p0594	6	ai_translated	None	сегментация под вопросом
9405	vi_s~~h0_zz_pw00	viS	viś	anu-2	free-form-provenance-label	tag-not-a-sense-path	6-1187	6-p0594	6	ai_translated	None	сегментация под вопросом
9406	vi_s~~h0_zz_pw00	viS	viś	anu-3	free-form-provenance-label	tag-not-a-sense-path	6-1187	6-p0594	6	ai_translated	None	сегментация под вопросом
9407	vi_s~~h0_zz_pw00	viS	viś	apa-head	free-form-provenance-label	tag-not-a-sense-path	6-1187	6-p0594	6	ai_translated	None	сегментация под вопросом
9408	vi_s~~h0_zz_pw00	viS	viś	apa-2	free-form-provenance-label	tag-not-a-sense-path	6-1187	6-p0594	6	ai_translated	None	сегментация под вопросом
9409	vi_s~~h0_zz_pw00	viS	viś	abhi-head	free-form-provenance-label	tag-not-a-sense-path	6-1187	6-p0594	6	ai_translated	None	сегментация под вопросом
9410	vi_s~~h0_zz_pw00	viS	viś	aa-head	free-form-provenance-label	tag-not-a-sense-path	6-1187	6-p0594	6	ai_translated	None	сегментация под вопросом
9411	vi_s~~h0_zz_pw00	viS	viś	aa-1	free-form-provenance-label	tag-not-a-sense-path	6-1187	6-p0594	6	ai_translated	None	сегментация под вопросом
9412	vi_s~~h0_zz_pw00	viS	viś	aa-2	free-form-provenance-label	tag-not-a-sense-path	6-1187	6-p0594	6	ai_translated	None	сегментация под вопросом
9413	vi_s~~h0_zz_pw00	viS	viś	aa-3	free-form-provenance-label	tag-not-a-sense-path	6-1187	6-p0594	6	ai_translated	None	сегментация под вопросом
9414	vi_s~~h0_zz_pw00	viS	viś	aa-4	free-form-provenance-label	tag-not-a-sense-path	6-1187	6-p0594	6	ai_translated	None	сегментация под вопросом
9415	vi_s~~h0_zz_pw00	viS	viś	aa-5	free-form-provenance-label	tag-not-a-sense-path	6-1187	6-p0594	6	ai_translated	None	сегментация под вопросом
9416	vi_s~~h0_zz_pw00	viS	viś	aa-6	free-form-provenance-label	tag-not-a-sense-path	6-1187	6-p0594	6	ai_translated	None	сегментация под вопросом
9417	vi_s~~h0_zz_pw00	viS	viś	aa-7	free-form-provenance-label	tag-not-a-sense-path	6-1187	6-p0594	6	ai_translated	None	сегментация под вопросом
9418	vi_s~~h0_zz_pw00	viS	viś	aa-7a-head	free-form-provenance-label	tag-not-a-sense-path	6-1187	6-p0594	6	ai_translated	None	сегментация под вопросом
9419	vi_s~~h0_zz_pw00	viS	viś	aa-7a-alpha	free-form-provenance-label	tag-not-a-sense-path	6-1187	6-p0594	6	ai_translated	None	сегментация под вопросом
9420	vi_s~~h0_zz_pw00	viS	viś	aa-7a-beta	free-form-provenance-label	tag-not-a-sense-path	6-1187	6-p0594	6	ai_translated	None	сегментация под вопросом
9421	vi_s~~h0_zz_pw00	viS	viś	aa-7a-gamma	free-form-provenance-label	tag-not-a-sense-path	6-1187	6-p0594	6	ai_translated	None	сегментация под вопросом
9422	vi_s~~h0_zz_pw00	viS	viś	aa-7a-delta	free-form-provenance-label	tag-not-a-sense-path	6-1187	6-p0594	6	ai_translated	None	сегментация под вопросом
9423	vi_s~~h0_zz_pw00	viS	viś	aa-7b-head	free-form-provenance-label	tag-not-a-sense-path	6-1187	6-p0594	6	ai_translated	None	сегментация под вопросом
9424	vi_s~~h0_zz_pw00	viS	viś	aa-7b-alpha	free-form-provenance-label	tag-not-a-sense-path	6-1187	6-p0594	6	ai_translated	None	сегментация под вопросом
9425	vi_s~~h0_zz_pw00	viS	viś	aa-7b-beta	free-form-provenance-label	tag-not-a-sense-path	6-1187	6-p0594	6	ai_translated	None	сегментация под вопросом
9426	vi_s~~h0_zz_pw00	viS	viś	aa-7b-gamma	free-form-provenance-label	tag-not-a-sense-path	6-1187	6-p0594	6	ai_translated	None	сегментация под вопросом
9427	vi_s~~h0_zz_pw00	viS	viś	aa-caus-head	free-form-provenance-label	tag-not-a-sense-path	6-1187	6-p0594	6	ai_translated	None	сегментация под вопросом
9428	vi_s~~h0_zz_pw00	viS	viś	aa-caus-1	free-form-provenance-label	tag-not-a-sense-path	6-1187	6-p0594	6	ai_translated	None	сегментация под вопросом
9429	vi_s~~h0_zz_pw00	viS	viś	aa-caus-2	free-form-provenance-label	tag-not-a-sense-path	6-1187	6-p0594	6	ai_translated	None	сегментация под вопросом
9430	vi_s~~h0_zz_pw00	viS	viś	aa-caus-3	free-form-provenance-label	tag-not-a-sense-path	6-1187	6-p0594	6	ai_translated	None	сегментация под вопросом
9431	vi_s~~h0_zz_pw00	viS	viś	aa-caus-4	free-form-provenance-label	tag-not-a-sense-path	6-1187	6-p0594	6	ai_translated	None	сегментация под вопросом
9432	vi_s~~h0_zz_pw00	viS	viś	aa-caus-5	free-form-provenance-label	tag-not-a-sense-path	6-1187	6-p0594	6	ai_translated	None	сегментация под вопросом
9433	vi_s~~h0_zz_pw00	viS	viś	aanu-head	free-form-provenance-label	tag-not-a-sense-path	6-1187	6-p0594	6	ai_translated	None	сегментация под вопросом
9434	vi_s~~h0_zz_pw00	viS	viś	aanu-1	free-form-provenance-label	tag-not-a-sense-path	6-1187	6-p0594	6	ai_translated	None	сегментация под вопросом
9435	vi_s~~h0_zz_pw00	viS	viś	aanu-2	free-form-provenance-label	tag-not-a-sense-path	6-1187	6-p0594	6	ai_translated	None	сегментация под вопросом
9436	vi_s~~h0_zz_pw00	viS	viś	abhinis-head	free-form-provenance-label	tag-not-a-sense-path	6-1187	6-p0594	6	ai_translated	None	сегментация под вопросом
9437	vi_s~~h0_zz_pw00	viS	viś	abhisam-head	free-form-provenance-label	tag-not-a-sense-path	6-1187	6-p0594	6	ai_translated	None	сегментация под вопросом
9438	vi_s~~h0_zz_pw00	viS	viś	abhisam-1	free-form-provenance-label	tag-not-a-sense-path	6-1187	6-p0594	6	ai_translated	None	сегментация под вопросом
9439	vi_s~~h0_zz_pw00	viS	viś	abhisam-2	free-form-provenance-label	tag-not-a-sense-path	6-1187	6-p0594	6	ai_translated	None	сегментация под вопросом
9440	vi_s~~h0_zz_pw00	viS	viś	abhisam-3	free-form-provenance-label	tag-not-a-sense-path	6-1187	6-p0594	6	ai_translated	None	сегментация под вопросом
9441	vi_s~~h0_zz_pw00	viS	viś	aa-head2	free-form-provenance-label	tag-not-a-sense-path	6-1187	6-p0594	6	ai_translated	None	сегментация под вопросом
9442	vi_s~~h0_zz_pw00	viS	viś	apa-verb	free-form-provenance-label	tag-not-a-sense-path	6-1187	6-p0594	6	ai_translated	None	сегментация под вопросом
9443	vi_s~~h0_zz_pw00	viS	viś	upa-head	free-form-provenance-label	tag-not-a-sense-path	6-1187	6-p0594	6	ai_translated	None	сегментация под вопросом
9444	vi_s~~h0_zz_pw00	viS	viś	apa2-head	free-form-provenance-label	tag-not-a-sense-path	6-1187	6-p0594	6	ai_translated	None	сегментация под вопросом
9445	vi_s~~h0_zz_pw00	viS	viś	upe-head	free-form-provenance-label	tag-not-a-sense-path	6-1187	6-p0594	6	ai_translated	None	сегментация под вопросом
9446	vi_s~~h0_zz_pw00	viS	viś	upa-caus	free-form-provenance-label	tag-not-a-sense-path	6-1187	6-p0594	6	ai_translated	None	сегментация под вопросом
9447	vi_s~~h0_zz_pw00	viS	viś	vi-head	free-form-provenance-label	tag-not-a-sense-path	6-1187	6-p0594	6	ai_translated	None	сегментация под вопросом
9448	vi_s~~h0_zz_pw00	viS	viś	sam-head	free-form-provenance-label	tag-not-a-sense-path	6-1187	6-p0594	6	ai_translated	None	сегментация под вопросом
9449	vi_s~~h0_zz_pw00	viS	viś	sam-1	free-form-provenance-label	tag-not-a-sense-path	6-1187	6-p0594	6	ai_translated	None	сегментация под вопросом
9450	vi_s~~h0_zz_pw00	viS	viś	sam-2	free-form-provenance-label	tag-not-a-sense-path	6-1187	6-p0594	6	ai_translated	None	сегментация под вопросом
9451	vi_s~~h0_zz_pw00	viS	viś	sam-3	free-form-provenance-label	tag-not-a-sense-path	6-1187	6-p0594	6	ai_translated	None	сегментация под вопросом
9452	vi_s~~h0_zz_pw00	viS	viś	sam-4	free-form-provenance-label	tag-not-a-sense-path	6-1187	6-p0594	6	ai_translated	None	сегментация под вопросом
9453	vi_s~~h0_zz_pw00	viS	viś	sam-5	free-form-provenance-label	tag-not-a-sense-path	6-1187	6-p0594	6	ai_translated	None	сегментация под вопросом
9454	vi_s~~h0_zz_pw00	viS	viś	sam-6	free-form-provenance-label	tag-not-a-sense-path	6-1187	6-p0594	6	ai_translated	None	сегментация под вопросом
9455	vi_s~~h0_zz_pw00	viS	viś	sam-7	free-form-provenance-label	tag-not-a-sense-path	6-1187	6-p0594	6	ai_translated	None	сегментация под вопросом
9456	vi_s~~h0_zz_pw00	viS	viś	sam-7a	free-form-provenance-label	tag-not-a-sense-path	6-1187	6-p0594	6	ai_translated	None	сегментация под вопросом
9457	vi_s~~h0_zz_pw00	viS	viś	sam-7b	free-form-provenance-label	tag-not-a-sense-path	6-1187	6-p0594	6	ai_translated	None	сегментация под вопросом
9458	vi_s~~h0_zz_pw00	viS	viś	sam-7c	free-form-provenance-label	tag-not-a-sense-path	6-1187	6-p0594	6	ai_translated	None	сегментация под вопросом
9459	vi_s~~h0_zz_pw00	viS	viś	sam-caus-head	free-form-provenance-label	tag-not-a-sense-path	6-1187	6-p0594	6	ai_translated	None	сегментация под вопросом
9460	vi_s~~h0_zz_pw00	viS	viś	sam-caus-1	free-form-provenance-label	tag-not-a-sense-path	6-1187	6-p0594	6	ai_translated	None	сегментация под вопросом
9461	vi_s~~h0_zz_pw00	viS	viś	sam-caus-2	free-form-provenance-label	tag-not-a-sense-path	6-1187	6-p0594	6	ai_translated	None	сегментация под вопросом
9462	vi_s~~h0_zz_pw00	viS	viś	sam-caus-3	free-form-provenance-label	tag-not-a-sense-path	6-1187	6-p0594	6	ai_translated	None	сегментация под вопросом
9463	vi_s~~h0_zz_pw00	viS	viś	sam-caus-4	free-form-provenance-label	tag-not-a-sense-path	6-1187	6-p0594	6	ai_translated	None	сегментация под вопросом
9464	vi_s~~h0_zz_pw00	viS	viś	sam-caus-5	free-form-provenance-label	tag-not-a-sense-path	6-1187	6-p0594	6	ai_translated	None	сегментация под вопросом
9465	vi_s~~h0_zz_pw00	viS	viś	sam-caus-6	free-form-provenance-label	tag-not-a-sense-path	6-1187	6-p0594	6	ai_translated	None	сегментация под вопросом
9466	vi_s~~h0_zz_pw00	viS	viś	nisad-head	free-form-provenance-label	tag-not-a-sense-path	6-1187	6-p0594	6	ai_translated	None	сегментация под вопросом
9467	vi_s~~h0_zz_pw00	viS	viś	nisad-1	free-form-provenance-label	tag-not-a-sense-path	6-1187	6-p0594	6	ai_translated	None	сегментация под вопросом
9468	vi_s~~h0_zz_pw00	viS	viś	nisad-2	free-form-provenance-label	tag-not-a-sense-path	6-1187	6-p0594	6	ai_translated	None	сегментация под вопросом
9469	vi_s~~h0_zz_pw00	viS	viś	nisad-3	free-form-provenance-label	tag-not-a-sense-path	6-1187	6-p0594	6	ai_translated	None	сегментация под вопросом
9470	vi_s~~h0_zz_pw00	viS	viś	nisad-4	free-form-provenance-label	tag-not-a-sense-path	6-1187	6-p0594	6	ai_translated	None	сегментация под вопросом
9471	vi_s~~h0_zz_pw00	viS	viś	nisad-5	free-form-provenance-label	tag-not-a-sense-path	6-1187	6-p0594	6	ai_translated	None	сегментация под вопросом
