pwk_L	pwk_pc	hw_slp1	iast	pipeline_tier	rank	mw_fuzzy	evidence	mw_forms	verdict	corr_n	corr_dicts	mahavy	mahavy_refs	dcs_lemma	dcs_form	body_chars	review_note
218804	7-353-c	nivAsAcArya	nivāsācārya	NO-MATCH	B		B:nivAsaracanA		confirmed-missing	1	sch	0		0	0	48	
218805	7-353-c	nivfttasaMtApIya	nivṛttasaṃtāpīya	NO-MATCH	B		B:niSAkara		confirmed-missing	1	sch	0		1	0	48	
218808	7-353-c	niSAdAru	niśādāru	NO-MATCH	B		B:niSAcara;B:niSAnapawwa		confirmed-missing	1	sch	0		0	0	45	
218814	7-353-c	niScikIrzA	niścikīrṣā	NO-MATCH	B		B:niScayin;B:niScitArTa		confirmed-missing	2	bhs;sch	1	127,15	0	0	133	
218820	7-353-d	nizade	niṣade	stem				nizad;nizada	covered-by-MW-stem-form	1	sch	0		0	1	39	
218824	7-353-d	nizekavicara	niṣekavicara	nearform1.00		nizekavicAra		nizekavicAra	covered-by-fold-twin-flagged	1	sch	0		0	0	64	case/vowel-length twin of MW form (Akalita/akalita trap) - same lexeme or distinct word, needs eyes
218825	7-353-d	nizeDayitar	niṣedhayitar	NO-MATCH	B		B:nizkara		confirmed-missing	1	sch	0		0	0	132	
218833	7-353-d	nizkuwaka	niṣkuṭaka	nearform0.89		nizkuwikA		nizkuwikA	near-form-needs-eyes	1	sch	0		1	0	41	
218840	7-353-d	nizpatayAlu	niṣpatayālu	NO-MATCH	B		B:nizWASUnya;B:nizpayoda		confirmed-missing	1	sch	0		0	0	43	
218846	7-353-d	nizputrI	niṣputrī	stem				nizputra	covered-by-MW-stem-form	1	sch	0		0	0	40	
218851	7-354-a	nizpraBita	niṣprabhita	nearform0.90		nizpraBatA		nizpraBatA	near-form-needs-eyes	1	sch	0		0	0	42	
218852	7-354-a	nizpramanda	niṣpramanda	nearform0.95		nizpramAda		nizpramAda	near-form-needs-eyes	1	sch	0		1	1	66	
218857	7-354-a	nisamIkzA	nisamīkṣā	NO-MATCH	B		B:niHzyandana		confirmed-missing	1	sch	0		0	0	41	
218858	7-354-a	nistArayitar	nistārayitar	nearform0.87		nistArayitf		nistArayitf	near-form-needs-eyes	1	sch	0		0	0	125	
218865	7-354-a	niHsaraRIya	niḥsaraṇīya	nearform0.91		nistaraRIya		nistaraRIya	near-form-needs-eyes	2	bhs;sch	1	82,1	0	0	116	
218866	7-354-a	niHsaraDArA	niḥsaradhārā	nearform0.86		niHsADAram		niHsADAram	near-form-needs-eyes	1	sch	1	195,25	0	0	96	
218870	7-354-a	nihrAdavant	nihrādavant	nearform0.95		nihrAdavat		nihrAdavat	near-form-needs-eyes	1	sch	0		0	0	89	
218873	7-354-b	nIkz	nīkṣ	NO-MATCH	B		B:nihrAdita;B:nIta		confirmed-missing	1	sch	0		0	0	82	pratyayhara/short-form class
218893	7-354-b	nIhAragiri	nīhāragiri	NO-MATCH	B		B:nIhAra		confirmed-missing	1	sch	0		0	0	96	
218894	7-354-b	nIhArAdri	nīhārādri	nearform0.82		nihrAdin		nihrAdin	near-form-needs-eyes	1	sch	0		0	0	116	
218910	7-354-c	natravAr	natravār	nearform0.88		netravAr		netravAr	near-form-needs-eyes	0		0		0	0	97	
218917	7-354-c	nEjAmazAha	naijāmaṣāha	NO-MATCH	B		B:nEcika;B:nEtala		confirmed-missing	1	sch	0		0	0	42	
218921	7-354-c	nEmittaka	naimittaka	nearform0.89		nEmittika		nEmittika	near-form-needs-eyes	2	bhs;sch	0		1	1	138	
218931	7-354-c	nEvaSEkzASEkza	naivaśaikṣāśaikṣa	NO-MATCH	B		B:nElakaRWi;B:nEvAsika		confirmed-missing	1	sch	1	95,10	0	0	185	
218941	7-354-d	nEhArika	naihārika	nearform0.82		nErmARika		nErmARika	near-form-needs-eyes	1	sch	0		1	0	60	
218943	7-354-d	nOcakrIvant	naucakrīvant	nearform0.95		nOcakrIvat		nOcakrIvat	near-form-needs-eyes	1	sch	0		1	0	43	
218946	7-354-d	nOnetar	naunetar	NO-MATCH	B		B:nOtArya;B:nOpura		confirmed-missing	1	sch	0		0	0	100	
218950	7-354-d	nOsaMkama	nausaṃkama	nearform0.95		nOsaMkrama		nOsaMkrama	near-form-needs-eyes	0		0		0	0	152	
218959	7-354-d	nyAyaprasUnAYjali	nyāyaprasūnāñjali	NO-MATCH	B		B:nyAyatantra;B:nyAyavAdin		confirmed-missing	1	sch	0		0	0	49	
218971	7-355-a	pakzaMbfhat	pakṣaṃbṛhat	NO-MATCH	B		B:pakzapucCa		confirmed-missing	1	sch	0		0	0	78	
218972	7-355-a	pakzasaMmita	pakṣasaṃmita	nearform1.00		pakzasammita		pakzasammita	covered-by-fold-twin-flagged	1	sch	0		0	0	44	case/vowel-length twin of MW form (Akalita/akalita trap) - same lexeme or distinct word, needs eyes
218976	7-355-a	pakzmasaMpAta	pakṣmasaṃpāta	nearform1.00		pakzmasampAta		pakzmasampAta	covered-by-fold-twin-flagged	1	sch	0		0	0	45	case/vowel-length twin of MW form (Akalita/akalita trap) - same lexeme or distinct word, needs eyes
218980	7-355-a	paNkapezam	paṅkapeṣam	NO-MATCH	B		B:paNkajAta		confirmed-missing	1	sch	0		0	0	42	
218981	7-355-a	paNkay	paṅkay	stem				paNkaya	covered-by-MW-stem-form	1	sch	0		1	0	73	
218990	7-355-a	pacanika	pacanika	stem				pacanikA	covered-by-MW-stem-form	3	mw72;pwg;sch	0		0	0	86	
218999	7-355-b	paYcagfhItin	pañcagṛhītin	nearform1.00		paYcagfhitin		paYcagfhitin	covered-by-fold-twin-flagged	1	sch	0		0	0	44	case/vowel-length twin of MW form (Akalita/akalita trap) - same lexeme or distinct word, needs eyes
219000	7-355-b	paYcacUqaka	pañcacūḍaka	NO-MATCH	B		B:paYcaparvan		confirmed-missing	1	sch	0		0	0	86	
219024	7-355-b	pawavAsinIM	paṭavāsinīṃ	nearform0.95		pawavAsinI		pawavAsinI	near-form-needs-eyes	0		1	281,249	0	0	99	
219028	7-355-c	pawU	paṭū	stem				paw;pawI;pawa	covered-by-MW-stem-form	1	sch	0		0	0	109	
219030	7-355-c	paRAy	paṇāy	stem				paRAyA;paRAya	covered-by-MW-stem-form	4	cae;ccs;pwg;sch	0		1	0	104	
219031	7-355-c	paRitaka	paṇitaka	nearform0.94		paRqitaka		paRqitaka	near-form-needs-eyes	2	bhs;sch	1	281,215	0	0	88	
219039	7-355-c	patant	patant	nearform0.91		patat		patat	near-form-needs-eyes	5	cae;ccs;pwg;sch;stc	0		0	0	86	
219044	7-355-c	pattI	pattī	stem				pattas;patti	covered-by-MW-stem-form	3	ap;ieg;sch	0		0	0	117	
219045	7-355-c	pattodaSa	pattodaśa	NO-MATCH	B		B:pattorRa		confirmed-missing	1	sch	0		0	0	41	
219057	7-355-d	paTikAy	pathikāy	stem				paTikAya	covered-by-MW-stem-form	1	sch	0		0	0	149	
219067	7-355-d	padmakoSI	padmakośī	stem				padmakoSa	covered-by-MW-stem-form	0		0		0	0	41	
219072	7-355-d	padmavyUhA	padmavyūhā	stem				padmavyUha	covered-by-MW-stem-form	2	bhs;sch	1	25,7	0	0	132	
219074	7-356-a	padmacala	padmacala	nearform1.00		padmAcala		padmAcala	covered-by-fold-twin-flagged	0		0		0	0	115	case/vowel-length twin of MW form (Akalita/akalita trap) - same lexeme or distinct word, needs eyes
219075	7-356-a	padmAy	padmāy	stem				padmAya	covered-by-MW-stem-form	0		0		0	0	40	
219078	7-356-a	padyAmftataraMgiRIsopAna	padyāmṛtataraṃgiṇīsopāna	NO-MATCH	B		B:padyakAdambarI;B:panTalikA		confirmed-missing	1	sch	0		0	0	56	
219087	7-356-a	par	par	stem				parA;parI;para	covered-by-MW-stem-form	7	ae;bor;ccs;fri;gra;pwg;sch	0		0	0	82	
219088	7-356-a	par	par	stem				parA;parI;para	covered-by-MW-stem-form	7	ae;bor;ccs;fri;gra;pwg;sch	0		0	0	104	
219103	7-356-b	paraMparaBojana	paraṃparabhojana	nearform1.00		paramparaBojana		paramparaBojana	covered-by-fold-twin-flagged	2	bhs;sch	1	261,35	0	0	125	case/vowel-length twin of MW form (Akalita/akalita trap) - same lexeme or distinct word, needs eyes
219109	7-356-b	parAgamana	parāgamana	nearform1.00		pAragamana		pAragamana	covered-by-fold-twin-flagged	1	sch	0		0	0	73	case/vowel-length twin of MW form (Akalita/akalita trap) - same lexeme or distinct word, needs eyes
219110	7-356-b	parAgvadana	parāgvadana	nearform0.91		paryAvadAna		paryAvadAna	near-form-needs-eyes	3	cae;ccs;sch	0		0	0	58	
219112	7-356-b	parApAtam	parāpātam	nearform0.94		prapAtam		prapAtam	near-form-needs-eyes	1	sch	0		0	1	42	
219136	7-356-c	parijetar	parijetar	nearform0.82		paretara		paretara	near-form-needs-eyes	2	bhs;sch	1	126,62	0	0	93	
219143	7-356-c	pariDAnI	paridhānī	stem				pariDAna	covered-by-MW-stem-form	1	sch	0		0	0	40	
219144	7-356-c	pariDAsyE	paridhāsyai	nearform0.82		pariDAya		pariDAya	near-form-needs-eyes	1	sch	0		0	1	41	
219151	7-356-c	paripiRqI	paripiṇḍī	nearform0.84		paripIqita		paripIqita	near-form-needs-eyes	1	sch	0		0	0	120	
219153	7-356-c	paripUri	paripūri	nearform0.94		paripUrin		paripUrin	near-form-needs-eyes	2	bhs;sch	1	244,71	1	0	117	
219158	7-356-d	pariBakza	paribhakṣa	stem				pariBakz;pariBakzA	covered-by-MW-stem-form	1	sch	0		1	0	45	
219174	7-356-d	parivfkza	parivṛkṣa	nearform0.89		parivfkRa		parivfkRa	near-form-needs-eyes	1	sch	0		1	0	41	
219180	7-356-d	parivyAkulI	parivyākulī	stem				parivyAkula	covered-by-MW-stem-form	1	sch	0		0	0	120	
219186	7-356-d	pariSEla	pariśaila	nearform0.82		pariSlaTa		pariSlaTa	near-form-needs-eyes	1	sch	0		0	0	40	
219192	7-357-a	parihAyam	parihāyam	nearform0.89		parihApya		parihApya	near-form-needs-eyes	1	sch	0		0	0	183	
219195	7-357-a	parIzaha	parīṣaha	stem				parIzahA	covered-by-MW-stem-form	1	sch	0		0	0	40	
219201	7-357-a	paroNhu	paroṅhu	nearform0.92		parohu		parohu	near-form-needs-eyes	0		0		0	0	43	
219203	7-357-a	parj	parj	nearform0.89		pAraj		pAraj	near-form-needs-eyes	2	pwg;sch	0		0	0	41	
219204	7-357-a	partvA	partvā	nearform0.92		paratva		paratva	near-form-needs-eyes	1	sch	0		0	0	65	
219208	7-357-a	paryantI	paryantī	stem				paryanta;paryantam;paryante	covered-by-MW-stem-form	1	sch	0		0	0	153	
219209	7-357-a	paryavadApayitar	paryavadāpayitar	nearform0.90		paryavadApayitf		paryavadApayitf	near-form-needs-eyes	2	bhs;sch	0		0	0	115	
219217	7-357-a	paryupAsanA	paryupāsanā	stem				paryupAsana	covered-by-MW-stem-form	1	sch	0		1	0	125	
219220	7-357-b	paryuzaRAvicArabfhadavacUrRi	paryuṣaṇāvicārabṛhadavacūrṇi	NO-MATCH	B		B:paryuzaRa;B:paryuzitavya		confirmed-missing	1	sch	0		0	0	111	
219229	7-357-b	paligoDa	paligodha	NO-MATCH	B		B:palASa;B:palita		confirmed-missing	2	bhs;sch	1	245,122	0	0	182	
219232	7-357-b	palitavant	palitavant	nearform0.95		palitavat		palitavat	near-form-needs-eyes	1	sch	0		0	0	42	
219236	7-357-b	palvalI	palvalī	stem				palvala	covered-by-MW-stem-form	1	sch	0		0	0	111	
219265	7-357-c	pAjipakzin	pājipakṣin	nearform0.95		prAjipakzin		prAjipakzin	near-form-needs-eyes	1	sch	0		0	0	42	
219273	7-357-c	pAWAntaray	pāṭhāntaray	stem				pAWAntaraya	covered-by-MW-stem-form	0		0		0	0	63	
219274	7-357-c	pARigfhItA	pāṇigṛhītā	stem				pARigfhIta	covered-by-MW-stem-form	1	sch	0		1	0	46	
219284	7-357-c	pARquray	pāṇḍuray	stem				pARquraya	covered-by-MW-stem-form	0		0		0	0	42	
219285	7-357-c	pARqvAti	pāṇḍvāti	nearform0.94		pARqvArti		pARqvArti	near-form-needs-eyes	0		0		0	0	62	
219290	7-357-d	pAtI	pātī	stem				pAt;pAta;pAtf	covered-by-MW-stem-form	1	sch	1	197,115	0	1	120	
219294	7-357-d	pAtrAvalehakam	pātrāvalehakam	NO-MATCH	B		B:pAtraparIzwi;B:pAda		confirmed-missing	1	sch	1	263,65	0	0	110	
219315	7-358-a	pArAvArajalAy	pārāvārajalāy	nearform0.96		pArAvArajAlAya		pArAvArajAlAya	near-form-needs-eyes	1	sch	0		0	0	96	
219318	7-358-a	pArizad	pāriṣad	stem				pArizada	covered-by-MW-stem-form	4	bur;mw72;sch;stc	0		1	0	111	
219322	7-358-a	pAruzyaka	pāruṣyaka	nearform0.94		pAruzaka		pAruzaka	near-form-needs-eyes	2	bhs;sch	0		1	1	192	
219325	7-358-a	pArzRiyantar	pārṣṇiyantar	nearform0.87		pArzRiyantf		pArzRiyantf	near-form-needs-eyes	1	sch	0		0	0	114	
219329	7-358-a	pAlIza	pālīṣa	nearform0.83		pArIza		pArIza	near-form-needs-eyes	1	sch	0		0	0	38	
219331	7-358-a	pASAy	pāśāy	stem				pASAya	covered-by-MW-stem-form	0		0		0	0	95	
219334	7-358-a	piNgARaka	piṅgāṇaka	nearform0.84		piNgalAkza		piNgalAkza	near-form-needs-eyes	1	sch	0		0	0	41	
219336	7-358-a	piculikA	piculikā	NO-MATCH	B		B:piNgeSa;B:picColA		confirmed-missing	1	sch	0		0	0	56	
219338	7-358-a	piYjulikA	piñjulikā	NO-MATCH	B		B:picColA;B:piwaka		confirmed-missing	0		0		0	0	41	
219340	7-358-a	piWarikA	piṭharikā	nearform0.88		pEWarika		pEWarika	near-form-needs-eyes	2	bhs;sch	0		0	0	91	
219342	7-358-b	piRqatakzuka	piṇḍatakṣuka	NO-MATCH	B		B:piRqaka;B:piRqapAtranirhAraka		confirmed-missing	1	sch	0		0	0	48	
219355	7-358-b	pipatizant	pipatiṣant	nearform0.95		pipatizat		pipatizat	near-form-needs-eyes	3	pwg;sch;stc	0		0	0	66	
219360	7-358-b	piSaNgay	piśaṅgay	stem				piSaNgaya	covered-by-MW-stem-form	0		0		1	0	117	
219371	7-358-b	pizwapepaRa	piṣṭapepaṇa	nearform0.91		pizwapezaRa		pizwapezaRa	near-form-needs-eyes	0		0		0	0	233	
219373	7-358-c	pIWAy	pīṭhāy	stem				pIWAya	covered-by-MW-stem-form	0		0		0	0	96	
219377	7-358-c	pIpAsAvant	pīpāsāvant	nearform0.80		prasavantI		prasavantI	near-form-needs-eyes	0		0		0	0	88	
219385	7-358-c	puYjay	puñjay	stem				puYjaya	covered-by-MW-stem-form	4	cae;ccs;pwg;sch	0		0	0	53	
219392	7-358-c	puRqarIkinI	puṇḍarīkinī	nearform0.91		puRqarIkiRI		puRqarIkiRI	near-form-needs-eyes	0		0		0	0	43	
219395	7-358-c	puRyapApekzitar	puṇyapāpekṣitar	nearform0.90		puRyapApekzitf		puRyapApekzitf	near-form-needs-eyes	1	sch	0		0	0	110	
219401	7-358-d	puRyI	puṇyī	stem				puRyA;puRya	covered-by-MW-stem-form	1	sch	0		0	0	37	
219415	7-358-d	punaHsaMBava	punaḥsaṃbhava	nearform1.00		punaHsamBava		punaHsamBava	covered-by-fold-twin-flagged	5	cae;ccs;lrv;pwg;sch	0		0	0	48	case/vowel-length twin of MW form (Akalita/akalita trap) - same lexeme or distinct word, needs eyes
219430	7-359-a	purIzasaMhita	purīṣasaṃhita	nearform0.80		pratisaMhita		pratisaMhita	near-form-needs-eyes	1	sch	0		0	0	46	
219455	7-359-a	puzpavant	puṣpavant	nearform0.94		puzpavat		puzpavat	near-form-needs-eyes	6	ben;cae;ccs;mci;pwg;sch	0		1	1	46	
219458	7-359-a	puzpAkzita	puṣpākṣita	nearform0.84		puzpasitA		puzpasitA	near-form-needs-eyes	1	sch	0		0	0	125	
219459	7-359-b	puzpAy	puṣpāy	stem				puzpAya	covered-by-MW-stem-form	0		0		0	0	40	
219460	7-359-b	puzpy	puṣpy	stem				puzpya	covered-by-MW-stem-form	4	cae;ccs;pwg;sch	0		0	0	185	
219461	7-359-b	puzyarAga	puṣyarāga	nearform0.89		puzparAga		puzparAga	near-form-needs-eyes	2	ieg;sch	0		1	1	103	
219469	7-359-b	pUtkfta	pūtkṛta	nearform0.80		pUgakfta		pUgakfta	near-form-needs-eyes	1	sch	0		0	0	126	
219471	7-359-b	pUraRadvitIyA	pūraṇadvitīyā	nearform1.00		purARadvitIyA		purARadvitIyA	covered-by-fold-twin-flagged	1	sch	0		0	0	68	case/vowel-length twin of MW form (Akalita/akalita trap) - same lexeme or distinct word, needs eyes
219472	7-359-b	pUrowi	pūroṭi	nearform1.00		purowi		purowi	covered-by-fold-twin-flagged	1	sch	0		0	0	38	case/vowel-length twin of MW form (Akalita/akalita trap) - same lexeme or distinct word, needs eyes
219480	7-359-b	pUrRAmftAMSu	pūrṇāmṛtāṃśu	NO-MATCH	B		B:pUrRaviMSativarza;B:pUrdvAra		confirmed-missing	1	sch	0		0	0	78	
219503	7-359-c	pfzant	pṛṣant	stem				pfzanti	covered-by-MW-stem-form	8	ben;cae;ccs;fri;lan;pwg;sch;stc	0		1	0	42	
219510	7-359-c	pfzWI	pṛṣṭhī	stem				pfzWa;pfzWe	covered-by-MW-stem-form	1	sch	1	130,44	0	0	179	
219522	7-359-d	pElottika	pailottika	NO-MATCH	B		B:pEnya;B:pESunika		confirmed-missing	2	bhs;sch	1	281,242	0	0	125	
219526	7-359-d	potAy	potāy	stem				potAya	covered-by-MW-stem-form	1	sch	0		0	0	85	
219527	7-359-d	ponti	ponti	NO-MATCH	C				confirmed-missing	1	sch	0		0	0	153	
219528	7-359-d	popPala	popphala	nearform0.80		protPala		protPala	near-form-needs-eyes	2	bhs;sch	1	231,33	0	0	105	
219531	7-359-d	pOsya	pausya	nearform0.91		pOMsya		pOMsya	near-form-needs-eyes	0		0		0	0	93	
219538	7-359-d	pOroqASIya	pauroḍāśīya	nearform0.90		pOrodASIya		pOrodASIya	near-form-needs-eyes	1	sch	0		1	0	107	
219542	7-359-d	pyA	pyā	nearform0.86		peyA		peyA	near-form-needs-eyes	7	cae;ccs;gra;lan;pwg;sch;stc	0		1	0	49	
219549	7-360-a	prakzAlayitar	prakṣālayitar	nearform0.88		prakzAlayitf		prakzAlayitf	near-form-needs-eyes	1	sch	0		0	0	123	
219557	7-360-a	pracalAy	pracalāy	stem				pracalAya	covered-by-MW-stem-form	1	pwg	0		0	0	108	
219573	7-360-b	praRatAtmavant	praṇatātmavant	nearform0.96		praRatAtmavat		praRatAtmavat	near-form-needs-eyes	1	sch	0		0	0	128	
219575	7-360-b	praRamrI	praṇamrī	stem				praRamra	covered-by-MW-stem-form	1	sch	0		0	0	109	
219581	7-360-b	pratanU	pratanū	stem				pratana;pratanu	covered-by-MW-stem-form	1	sch	0		0	0	121	
219584	7-360-b	pratikaRWakayA	pratikaṇṭhakayā	nearform0.93		pratikaRWikayA		pratikaRWikayA	near-form-needs-eyes	1	sch	0		0	0	141	
219589	7-360-b	pratigrAmasamIyam	pratigrāmasamīyam	nearform0.94		pratigrAmasamIpam		pratigrAmasamIpam	near-form-needs-eyes	0		0		0	0	109	
219600	7-360-c	pratidvaMdvay	pratidvaṃdvay	stem				pratidvaMdvaya	covered-by-MW-stem-form	0		0		0	0	104	
219607	7-360-c	pratinisfjya	pratinisṛjya	nearform0.96		pratiniHsfjya		pratiniHsfjya	near-form-needs-eyes	0		1	130,1	0	0	118	
219621	7-360-c	pratibimb	pratibimb	stem				pratibimba	covered-by-MW-stem-form	0		0		1	0	41	
219628	7-360-d	pratimAsaMprokzaRa	pratimāsaṃprokṣaṇa	nearform1.00		pratimAsamprokzaRa		pratimAsamprokzaRa	covered-by-fold-twin-flagged	1	sch	0		0	0	70	case/vowel-length twin of MW form (Akalita/akalita trap) - same lexeme or distinct word, needs eyes
219631	7-360-d	pratiyatra	pratiyatra	nearform0.95		pratiyAta		pratiyAta	near-form-needs-eyes	0		0		0	0	102	
219634	7-360-d	prativaktar	prativaktar	nearform0.87		prativaktram		prativaktram	near-form-needs-eyes	1	sch	0		0	0	153	
219647	7-360-d	pratiSizyakA	pratiśiṣyakā	nearform0.83		prAtiveSyaka		prAtiveSyaka	near-form-needs-eyes	2	bhs;sch	0		0	0	84	
219655	7-361-a	pratisaMkrAma	pratisaṃkrāma	nearform1.00		pratisaMkrama		pratisaMkrama	covered-by-fold-twin-flagged	2	pwg;sch	0		1	0	119	case/vowel-length twin of MW form (Akalita/akalita trap) - same lexeme or distinct word, needs eyes
219657	7-361-a	pratisamAsam	pratisamāsam	stem				pratisamAs	covered-by-MW-stem-form	1	sch	0		0	0	44	
219658	7-361-a	pratisaMmodana	pratisaṃmodana	nearform1.00		pratisammodana		pratisammodana	covered-by-fold-twin-flagged	2	bhs;sch	0		0	1	187	case/vowel-length twin of MW form (Akalita/akalita trap) - same lexeme or distinct word, needs eyes
219671	7-361-a	prattadEvata	prattadaivata	nearform0.83		pratidEvatam		pratidEvatam	near-form-needs-eyes	1	sch	0		0	0	44	
219698	7-361-b	pratyArava	pratyārava	nearform0.95		pratyASrAva		pratyASrAva	near-form-needs-eyes	0		0		0	0	95	
219700	7-361-b	pratyArdrI	pratyārdrī	stem				pratyArdrA;pratyArdra	covered-by-MW-stem-form	1	sch	0		0	0	90	
219703	7-361-b	pratyAstaraRa	pratyāstaraṇa	nearform0.88		pratyAharaRa		pratyAharaRa	near-form-needs-eyes	1	sch	0		1	0	100	
219706	7-361-b	pratyuktatva	pratyuktatva	nearform0.87		pracyutatva		pracyutatva	near-form-needs-eyes	1	sch	0		0	0	44	
219713	7-361-c	pratyekarUpa	pratyekarūpa	NO-MATCH	B		B:pratyekanaraka;B:pratyenas		confirmed-missing	1	sch	0		0	0	189	
219718	7-361-c	pradaRqavant	pradaṇḍavant	nearform0.96		pradaRqavat		pradaRqavat	near-form-needs-eyes	1	sch	0		0	0	121	
219736	7-361-c	prabADanA	prabādhanā	stem				prabADana	covered-by-MW-stem-form	1	sch	0		0	0	99	
219746	7-361-d	pramAtar	pramātar	nearform0.93		pramATa		pramATa	near-form-needs-eyes	3	ccs;pwg;sch	0		0	0	127	
219758	7-361-d	prayogi	prayogi	stem				prayoga	covered-by-MW-stem-form	1	sch	0		0	1	144	
219759	7-361-d	pralabDar	pralabdhar	nearform0.94		pralabDa		pralabDa	near-form-needs-eyes	1	sch	0		0	0	60	
219763	7-361-d	pravaRay	pravaṇay	stem				pravaRaya	covered-by-MW-stem-form	0		0		0	0	204	
219767	7-362-a	pravartamAnatA	pravartamānatā	nearform0.93		pravartamAnaka		pravartamAnaka	near-form-needs-eyes	1	sch	0		0	0	63	
219769	7-362-a	pravAritArTAtisevA	pravāritārthātisevā	NO-MATCH	B		B:pravAda;B:pravAla		confirmed-missing	1	sch	1	261,78	0	0	161	
219786	7-362-a	pravfttasaMprahAra	pravṛttasaṃprahāra	nearform1.00		pravfttasamprahAra		pravfttasamprahAra	covered-by-fold-twin-flagged	1	sch	0		0	0	70	case/vowel-length twin of MW form (Akalita/akalita trap) - same lexeme or distinct word, needs eyes
219795	7-362-a	praSAntaviniScayaprAtihAryanirdeSa	praśāntaviniścayaprātihāryanirdeśa	nearform1.00		praSAntaviniScayapratihAryanirdeSa		praSAntaviniScayapratihAryanirdeSa	covered-by-fold-twin-flagged	2	bhs;sch	1	65,52	0	0	129	case/vowel-length twin of MW form (Akalita/akalita trap) - same lexeme or distinct word, needs eyes
219805	7-362-b	prasftiMpaca	prasṛtiṃpaca	nearform1.00		prasftimpaca		prasftimpaca	covered-by-fold-twin-flagged	1	sch	0		0	0	88	case/vowel-length twin of MW form (Akalita/akalita trap) - same lexeme or distinct word, needs eyes
219811	7-362-b	prasTAvant	prasthāvant	nearform0.95		prasTAvan		prasTAvan	near-form-needs-eyes	2	pwg;sch	0		0	0	96	
219824	7-362-c	praheRavaka	praheṇavaka	NO-MATCH	B		B:prahitAtman;B:prahetavya		confirmed-missing	1	sch	0		0	0	148	
219831	7-362-c	prANmuKAYcana	prāṅmukhāñcana	NO-MATCH	B		B:prANmuKa;B:prAcInakarRa		confirmed-missing	1	sch	0		0	0	45	
219833	7-362-c	prAcInapratIcitas	prācīnapratīcitas	NO-MATCH	B		B:prAcInakarRa;B:prAjApatI		confirmed-missing	0		0		0	0	75	
219851	7-362-c	prApayitar	prāpayitar	nearform0.86		prapalAyita		prapalAyita	near-form-needs-eyes	1	sch	0		0	0	42	
219862	7-362-d	prAvis	prāvis	nearform1.00		prAviS		prAviS	covered-by-fold-twin-flagged	1	sch	0		0	0	117	case/vowel-length twin of MW form (Akalita/akalita trap) - same lexeme or distinct word, needs eyes
219880	7-362-d	priyAy	priyāy	stem				priyAya	covered-by-MW-stem-form	2	gra;sch	0		1	0	44	
219882	7-363-a	prIRayitar	prīṇayitar	nearform0.90		prIRayitvA		prIRayitvA	near-form-needs-eyes	1	sch	0		0	0	42	
219888	7-363-a	pretvarI	pretvarī	nearform0.94		prertvarI		prertvarI	near-form-needs-eyes	1	sch	0		0	0	99	
219902	7-363-a	plozwar	ploṣṭar	NO-MATCH	B		B:ploti		confirmed-missing	1	sch	0		0	0	90	
219903	7-363-a	PaNgA	phaṅgā	NO-MATCH	B		B:Pal		confirmed-missing	1	sch	0		0	0	52	
219907	7-363-a	PalamUlavant	phalamūlavant	nearform0.96		PalamUlavat		PalamUlavat	near-form-needs-eyes	1	sch	0		0	0	44	
219909	7-363-a	PalAy	phalāy	stem				PalAya	covered-by-MW-stem-form	1	sch	0		1	0	124	
219911	7-363-a	PARway	phāṇṭay	stem				PARwaya	covered-by-MW-stem-form	1	sch	0		0	0	115	
219917	7-363-b	Pullapadmotpalavant	phullapadmotpalavant	nearform0.97		Pullapadmotpalavat		Pullapadmotpalavat	near-form-needs-eyes	1	sch	0		0	0	163	
219953	7-363-c	balidvezin	balidveṣin	NO-MATCH	B		B:balAhaka;B:baliBoja		confirmed-missing	1	sch	0		0	0	42	
219962	7-363-c	bahirmuKI	bahirmukhī	stem				bahirmuKa	covered-by-MW-stem-form	0		0		0	1	45	
219971	7-363-c	bahuniHsfta	bahuniḥsṛta	nearform1.00		bAhuniHsfta		bAhuniHsfta	covered-by-fold-twin-flagged	1	sch	0		0	0	43	case/vowel-length twin of MW form (Akalita/akalita trap) - same lexeme or distinct word, needs eyes
219973	7-363-d	bahumaryA	bahumaryā	nearform0.94		bAhumaya		bAhumaya	near-form-needs-eyes	1	sch	0		0	0	174	
219976	7-363-d	bahuratnAy	bahuratnāy	stem				bahuratnAya	covered-by-MW-stem-form	0		0		0	0	60	
219980	7-363-d	bahuvarzasahasraka	bahuvarṣasahasraka	nearform0.94		bahuvarzasahasrika		bahuvarzasahasrika	near-form-needs-eyes	1	sch	0		0	0	84	
219986	7-363-d	bARAparRI	bāṇāparṇī	stem				bARAparRi	covered-by-MW-stem-form	1	sch	0		1	0	64	
219989	7-363-d	bADayitar	bādhayitar	nearform0.89		bADayitrI		bADayitrI	near-form-needs-eyes	1	sch	0		0	0	41	
219997	7-363-d	bAlArkAy	bālārkāy	stem				bAlArkAya	covered-by-MW-stem-form	0		0		0	0	42	
220013	7-364-a	bibibABavant	bibibābhavant	nearform0.96		bibibABavat		bibibABavat	near-form-needs-eyes	1	sch	0		0	0	106	
220023	7-364-a	bilvavfkzamAhAtmya	bilvavṛkṣamāhātmya	nearform0.86		bilvavanamAhAtmya		bilvavanamAhAtmya	near-form-needs-eyes	2	acc;sch	0		0	0	50	
220030	7-364-a	budDila	buddhila	nearform0.92		buDila		buDila	near-form-needs-eyes	1	sch	0		0	0	39	
